Date,Price,Open,High,Low,Vol.,Change %
11/02/2006,"4,146.00","4,146.00","4,146.00","4,146.00",,1.12%
11/03/2006,"4,188.00","4,188.00","4,188.00","4,188.00",,1.01%
11/06/2006,"4,214.00","4,214.00","4,214.00","4,214.00",,0.62%
11/07/2006,"4,242.00","4,242.00","4,242.00","4,242.00",,0.66%
11/08/2006,"4,256.00","4,256.00","4,256.00","4,256.00",,0.33%
11/09/2006,"4,245.00","4,245.00","4,245.00","4,245.00",,-0.26%
11/10/2006,"4,210.00","4,210.00","4,210.00","4,210.00",,-0.82%
11/13/2006,"4,180.00","4,180.00","4,180.00","4,180.00",,-0.71%
11/14/2006,"4,153.00","4,153.00","4,153.00","4,153.00",,-0.65%
11/15/2006,"4,134.00","4,134.00","4,134.00","4,134.00",,-0.46%
11/16/2006,"4,121.00","4,121.00","4,121.00","4,121.00",,-0.31%
11/17/2006,"4,129.00","4,129.00","4,129.00","4,129.00",,0.19%
11/20/2006,"4,137.00","4,137.00","4,137.00","4,137.00",,0.19%
11/21/2006,"4,138.00","4,138.00","4,138.00","4,138.00",,0.02%
11/22/2006,"4,144.00","4,144.00","4,144.00","4,144.00",,0.14%
11/23/2006,"4,163.00","4,163.00","4,163.00","4,163.00",,0.46%
11/24/2006,"4,185.00","4,185.00","4,185.00","4,185.00",,0.53%
11/27/2006,"4,208.00","4,208.00","4,208.00","4,208.00",,0.55%
11/28/2006,"4,255.00","4,255.00","4,255.00","4,255.00",,1.12%
11/29/2006,"4,298.00","4,298.00","4,298.00","4,298.00",,1.01%
11/30/2006,"4,336.00","4,336.00","4,336.00","4,336.00",,0.88%
12/01/2006,"4,369.00","4,369.00","4,369.00","4,369.00",,0.76%
12/04/2006,"4,400.00","4,400.00","4,400.00","4,400.00",,0.71%
12/05/2006,"4,407.00","4,407.00","4,407.00","4,407.00",,0.16%
12/06/2006,"4,367.00","4,367.00","4,367.00","4,367.00",,-0.91%
12/07/2006,"4,323.00","4,323.00","4,323.00","4,323.00",,-1.01%
12/08/2006,"4,294.00","4,294.00","4,294.00","4,294.00",,-0.67%
12/11/2006,"4,275.00","4,275.00","4,275.00","4,275.00",,-0.44%
12/12/2006,"4,270.00","4,270.00","4,270.00","4,270.00",,-0.12%
12/13/2006,"4,294.00","4,294.00","4,294.00","4,294.00",,0.56%
12/14/2006,"4,307.00","4,307.00","4,307.00","4,307.00",,0.30%
12/15/2006,"4,318.00","4,318.00","4,318.00","4,318.00",,0.26%
12/18/2006,"4,324.00","4,324.00","4,324.00","4,324.00",,0.14%
12/19/2006,"4,330.00","4,330.00","4,330.00","4,330.00",,0.14%
12/20/2006,"4,336.00","4,336.00","4,336.00","4,336.00",,0.14%
12/21/2006,"4,362.00","4,362.00","4,362.00","4,362.00",,0.60%
12/22/2006,"4,397.00","4,397.00","4,397.00","4,397.00",,0.80%
01/02/2007,"4,421.00","4,421.00","4,421.00","4,421.00",,0.55%
01/03/2007,"4,452.00","4,452.00","4,452.00","4,452.00",,0.70%
01/04/2007,"4,494.00","4,494.00","4,494.00","4,494.00",,0.94%
01/05/2007,"4,539.00","4,539.00","4,539.00","4,539.00",,1.00%
01/08/2007,"4,579.00","4,579.00","4,579.00","4,579.00",,0.88%
01/09/2007,"4,617.00","4,617.00","4,617.00","4,617.00",,0.83%
01/10/2007,"4,640.00","4,640.00","4,640.00","4,640.00",,0.50%
01/11/2007,"4,647.00","4,647.00","4,647.00","4,647.00",,0.15%
01/12/2007,"4,642.00","4,642.00","4,642.00","4,642.00",,-0.11%
01/15/2007,"4,629.00","4,629.00","4,629.00","4,629.00",,-0.28%
01/16/2007,"4,555.00","4,555.00","4,555.00","4,555.00",,-1.60%
01/17/2007,"4,481.00","4,481.00","4,481.00","4,481.00",,-1.62%
01/18/2007,"4,411.00","4,411.00","4,411.00","4,411.00",,-1.56%
01/19/2007,"4,362.00","4,362.00","4,362.00","4,362.00",,-1.11%
01/22/2007,"4,340.00","4,340.00","4,340.00","4,340.00",,-0.50%
01/23/2007,"4,360.00","4,360.00","4,360.00","4,360.00",,0.46%
01/24/2007,"4,381.00","4,381.00","4,381.00","4,381.00",,0.48%
01/25/2007,"4,385.00","4,385.00","4,385.00","4,385.00",,0.09%
01/26/2007,"4,367.00","4,367.00","4,367.00","4,367.00",,-0.41%
01/29/2007,"4,343.00","4,343.00","4,343.00","4,343.00",,-0.55%
01/30/2007,"4,287.00","4,287.00","4,287.00","4,287.00",,-1.29%
01/31/2007,"4,225.00","4,225.00","4,225.00","4,225.00",,-1.45%
02/01/2007,"4,219.00","4,219.00","4,219.00","4,219.00",,-0.14%
02/02/2007,"4,243.00","4,243.00","4,243.00","4,243.00",,0.57%
02/05/2007,"4,265.00","4,265.00","4,265.00","4,265.00",,0.52%
02/06/2007,"4,291.00","4,291.00","4,291.00","4,291.00",,0.61%
02/07/2007,"4,313.00","4,313.00","4,313.00","4,313.00",,0.51%
02/08/2007,"4,323.00","4,323.00","4,323.00","4,323.00",,0.23%
02/09/2007,"4,328.00","4,328.00","4,328.00","4,328.00",,0.12%
02/12/2007,"4,348.00","4,348.00","4,348.00","4,348.00",,0.46%
02/13/2007,"4,360.00","4,360.00","4,360.00","4,360.00",,0.28%
02/14/2007,"4,366.00","4,366.00","4,366.00","4,366.00",,0.14%
02/15/2007,"4,352.00","4,352.00","4,352.00","4,352.00",,-0.32%
02/16/2007,"4,355.00","4,355.00","4,355.00","4,355.00",,0.07%
02/19/2007,"4,355.00","4,355.00","4,355.00","4,355.00",,0.00%
02/20/2007,"4,359.00","4,359.00","4,359.00","4,359.00",,0.09%
02/21/2007,"4,399.00","4,399.00","4,399.00","4,399.00",,0.92%
02/22/2007,"4,456.00","4,456.00","4,456.00","4,456.00",,1.30%
02/23/2007,"4,545.00","4,545.00","4,545.00","4,545.00",,2.00%
02/26/2007,"4,609.00","4,609.00","4,609.00","4,609.00",,1.41%
02/27/2007,"4,704.00","4,704.00","4,704.00","4,704.00",,2.06%
02/28/2007,"4,765.00","4,765.00","4,765.00","4,765.00",,1.30%
03/01/2007,"4,818.00","4,818.00","4,818.00","4,818.00",,1.11%
03/02/2007,"4,872.00","4,872.00","4,872.00","4,872.00",,1.12%
03/05/2007,"4,908.00","4,908.00","4,908.00","4,908.00",,0.74%
03/06/2007,"4,921.00","4,921.00","4,921.00","4,921.00",,0.26%
03/07/2007,"4,937.00","4,937.00","4,937.00","4,937.00",,0.33%
03/08/2007,"4,963.00","4,963.00","4,963.00","4,963.00",,0.53%
03/09/2007,"5,000.00","5,000.00","5,000.00","5,000.00",,0.75%
03/12/2007,"5,041.00","5,041.00","5,041.00","5,041.00",,0.82%
03/13/2007,"5,069.00","5,069.00","5,069.00","5,069.00",,0.56%
03/14/2007,"5,077.00","5,077.00","5,077.00","5,077.00",,0.16%
03/15/2007,"5,071.00","5,071.00","5,071.00","5,071.00",,-0.12%
03/16/2007,"5,086.00","5,086.00","5,086.00","5,086.00",,0.30%
03/19/2007,"5,123.00","5,123.00","5,123.00","5,123.00",,0.73%
03/20/2007,"5,172.00","5,172.00","5,172.00","5,172.00",,0.96%
03/21/2007,"5,226.00","5,226.00","5,226.00","5,226.00",,1.04%
03/22/2007,"5,275.00","5,275.00","5,275.00","5,275.00",,0.94%
03/23/2007,"5,330.00","5,330.00","5,330.00","5,330.00",,1.04%
03/26/2007,"5,357.00","5,357.00","5,357.00","5,357.00",,0.51%
03/27/2007,"5,364.00","5,364.00","5,364.00","5,364.00",,0.13%
03/28/2007,"5,356.00","5,356.00","5,356.00","5,356.00",,-0.15%
03/29/2007,"5,355.00","5,355.00","5,355.00","5,355.00",,-0.02%
03/30/2007,"5,388.00","5,388.00","5,388.00","5,388.00",,0.62%
04/02/2007,"5,417.00","5,417.00","5,417.00","5,417.00",,0.54%
04/03/2007,"5,439.00","5,439.00","5,439.00","5,439.00",,0.41%
04/04/2007,"5,487.00","5,487.00","5,487.00","5,487.00",,0.88%
04/05/2007,"5,532.00","5,532.00","5,532.00","5,532.00",,0.82%
04/10/2007,"5,552.00","5,552.00","5,552.00","5,552.00",,0.36%
04/11/2007,"5,556.00","5,556.00","5,556.00","5,556.00",,0.07%
04/12/2007,"5,546.00","5,546.00","5,546.00","5,546.00",,-0.18%
04/13/2007,"5,553.00","5,553.00","5,553.00","5,553.00",,0.13%
04/16/2007,"5,562.00","5,562.00","5,562.00","5,562.00",,0.16%
04/17/2007,"5,601.00","5,601.00","5,601.00","5,601.00",,0.70%
04/18/2007,"5,700.00","5,700.00","5,700.00","5,700.00",,1.77%
04/19/2007,"5,782.00","5,782.00","5,782.00","5,782.00",,1.44%
04/20/2007,"5,850.00","5,850.00","5,850.00","5,850.00",,1.18%
04/23/2007,"5,922.00","5,922.00","5,922.00","5,922.00",,1.23%
04/24/2007,"6,029.00","6,029.00","6,029.00","6,029.00",,1.81%
04/25/2007,"6,122.00","6,122.00","6,122.00","6,122.00",,1.54%
04/26/2007,"6,192.00","6,192.00","6,192.00","6,192.00",,1.14%
04/27/2007,"6,230.00","6,230.00","6,230.00","6,230.00",,0.61%
04/30/2007,"6,248.00","6,248.00","6,248.00","6,248.00",,0.29%
05/01/2007,"6,255.00","6,255.00","6,255.00","6,255.00",,0.11%
05/02/2007,"6,262.00","6,262.00","6,262.00","6,262.00",,0.11%
05/03/2007,"6,276.00","6,276.00","6,276.00","6,276.00",,0.22%
05/04/2007,"6,321.00","6,321.00","6,321.00","6,321.00",,0.72%
05/08/2007,"6,395.00","6,395.00","6,395.00","6,395.00",,1.17%
05/09/2007,"6,478.00","6,478.00","6,478.00","6,478.00",,1.30%
05/10/2007,"6,585.00","6,585.00","6,585.00","6,585.00",,1.65%
05/11/2007,"6,648.00","6,648.00","6,648.00","6,648.00",,0.96%
05/14/2007,"6,685.00","6,685.00","6,685.00","6,685.00",,0.56%
05/15/2007,"6,688.00","6,688.00","6,688.00","6,688.00",,0.04%
05/16/2007,"6,650.00","6,650.00","6,650.00","6,650.00",,-0.57%
05/17/2007,"6,603.00","6,603.00","6,603.00","6,603.00",,-0.71%
05/18/2007,"6,554.00","6,554.00","6,554.00","6,554.00",,-0.74%
05/21/2007,"6,521.00","6,521.00","6,521.00","6,521.00",,-0.50%
05/22/2007,"6,471.00","6,471.00","6,471.00","6,471.00",,-0.77%
05/23/2007,"6,422.00","6,422.00","6,422.00","6,422.00",,-0.76%
05/24/2007,"6,304.00","6,304.00","6,304.00","6,304.00",,-1.84%
05/25/2007,"6,212.00","6,212.00","6,212.00","6,212.00",,-1.46%
05/29/2007,"6,123.00","6,123.00","6,123.00","6,123.00",,-1.43%
05/30/2007,"6,023.00","6,023.00","6,023.00","6,023.00",,-1.63%
05/31/2007,"5,971.00","5,971.00","5,971.00","5,971.00",,-0.86%
06/01/2007,"5,983.00","5,983.00","5,983.00","5,983.00",,0.20%
06/04/2007,"6,011.00","6,011.00","6,011.00","6,011.00",,0.47%
06/05/2007,"6,023.00","6,023.00","6,023.00","6,023.00",,0.20%
06/06/2007,"5,988.00","5,988.00","5,988.00","5,988.00",,-0.58%
06/07/2007,"5,877.00","5,877.00","5,877.00","5,877.00",,-1.85%
06/08/2007,"5,736.00","5,736.00","5,736.00","5,736.00",,-2.40%
06/11/2007,"5,661.00","5,661.00","5,661.00","5,661.00",,-1.31%
06/12/2007,"5,538.00","5,538.00","5,538.00","5,538.00",,-2.17%
06/13/2007,"5,407.00","5,407.00","5,407.00","5,407.00",,-2.37%
06/14/2007,"5,302.00","5,302.00","5,302.00","5,302.00",,-1.94%
06/15/2007,"5,258.00","5,258.00","5,258.00","5,258.00",,-0.83%
06/18/2007,"5,254.00","5,254.00","5,254.00","5,254.00",,-0.08%
06/19/2007,"5,310.00","5,310.00","5,310.00","5,310.00",,1.07%
06/20/2007,"5,438.00","5,438.00","5,438.00","5,438.00",,2.41%
06/21/2007,"5,672.00","5,672.00","5,672.00","5,672.00",,4.30%
06/22/2007,"5,922.00","5,922.00","5,922.00","5,922.00",,4.41%
06/25/2007,"6,038.00","6,038.00","6,038.00","6,038.00",,1.96%
06/26/2007,"6,105.00","6,105.00","6,105.00","6,105.00",,1.11%
06/27/2007,"6,180.00","6,180.00","6,180.00","6,180.00",,1.23%
06/28/2007,"6,234.00","6,234.00","6,234.00","6,234.00",,0.87%
06/29/2007,"6,278.00","6,278.00","6,278.00","6,278.00",,0.71%
07/02/2007,"6,304.00","6,304.00","6,304.00","6,304.00",,0.41%
07/03/2007,"6,302.00","6,302.00","6,302.00","6,302.00",,-0.03%
07/04/2007,"6,293.00","6,293.00","6,293.00","6,293.00",,-0.14%
07/05/2007,"6,251.00","6,251.00","6,251.00","6,251.00",,-0.67%
07/06/2007,"6,201.00","6,201.00","6,201.00","6,201.00",,-0.80%
07/09/2007,"6,220.00","6,220.00","6,220.00","6,220.00",,0.31%
07/10/2007,"6,301.00","6,301.00","6,301.00","6,301.00",,1.30%
07/11/2007,"6,484.00","6,484.00","6,484.00","6,484.00",,2.90%
07/12/2007,"6,656.00","6,656.00","6,656.00","6,656.00",,2.65%
07/13/2007,"6,706.00","6,706.00","6,706.00","6,706.00",,0.75%
07/16/2007,"6,692.00","6,692.00","6,692.00","6,692.00",,-0.21%
07/17/2007,"6,637.00","6,637.00","6,637.00","6,637.00",,-0.82%
07/18/2007,"6,582.00","6,582.00","6,582.00","6,582.00",,-0.83%
07/19/2007,"6,567.00","6,567.00","6,567.00","6,567.00",,-0.23%
07/20/2007,"6,601.00","6,601.00","6,601.00","6,601.00",,0.52%
07/23/2007,"6,659.00","6,659.00","6,659.00","6,659.00",,0.88%
07/24/2007,"6,720.00","6,720.00","6,720.00","6,720.00",,0.92%
07/25/2007,"6,780.00","6,780.00","6,780.00","6,780.00",,0.89%
07/26/2007,"6,838.00","6,838.00","6,838.00","6,838.00",,0.86%
07/27/2007,"6,890.00","6,890.00","6,890.00","6,890.00",,0.76%
07/30/2007,"6,936.00","6,936.00","6,936.00","6,936.00",,0.67%
07/31/2007,"6,967.00","6,967.00","6,967.00","6,967.00",,0.45%
08/01/2007,"6,993.00","6,993.00","6,993.00","6,993.00",,0.37%
08/02/2007,"7,000.00","7,000.00","7,000.00","7,000.00",,0.10%
08/03/2007,"7,007.00","7,007.00","7,007.00","7,007.00",,0.10%
08/06/2007,"6,990.00","6,990.00","6,990.00","6,990.00",,-0.24%
08/07/2007,"6,966.00","6,966.00","6,966.00","6,966.00",,-0.34%
08/08/2007,"6,917.00","6,917.00","6,917.00","6,917.00",,-0.70%
08/09/2007,"6,936.00","6,936.00","6,936.00","6,936.00",,0.27%
08/10/2007,"7,011.00","7,011.00","7,011.00","7,011.00",,1.08%
08/13/2007,"7,066.00","7,066.00","7,066.00","7,066.00",,0.78%
08/14/2007,"7,143.00","7,143.00","7,143.00","7,143.00",,1.09%
08/15/2007,"7,231.00","7,231.00","7,231.00","7,231.00",,1.23%
08/16/2007,"7,319.00","7,319.00","7,319.00","7,319.00",,1.22%
08/17/2007,"7,313.00","7,313.00","7,313.00","7,313.00",,-0.08%
08/20/2007,"7,289.00","7,289.00","7,289.00","7,289.00",,-0.33%
08/21/2007,"7,243.00","7,243.00","7,243.00","7,243.00",,-0.63%
08/22/2007,"7,211.00","7,211.00","7,211.00","7,211.00",,-0.44%
08/23/2007,"7,237.00","7,237.00","7,237.00","7,237.00",,0.36%
08/24/2007,"7,277.00","7,277.00","7,277.00","7,277.00",,0.55%
08/28/2007,"7,381.00","7,381.00","7,381.00","7,381.00",,1.43%
08/29/2007,"7,474.00","7,474.00","7,474.00","7,474.00",,1.26%
08/30/2007,"7,586.00","7,586.00","7,586.00","7,586.00",,1.50%
08/31/2007,"7,702.00","7,702.00","7,702.00","7,702.00",,1.53%
09/03/2007,"7,783.00","7,783.00","7,783.00","7,783.00",,1.05%
09/04/2007,"7,907.00","7,907.00","7,907.00","7,907.00",,1.59%
09/05/2007,"8,090.00","8,090.00","8,090.00","8,090.00",,2.31%
09/06/2007,"8,270.00","8,270.00","8,270.00","8,270.00",,2.22%
09/07/2007,"8,410.00","8,410.00","8,410.00","8,410.00",,1.69%
09/10/2007,"8,477.00","8,477.00","8,477.00","8,477.00",,0.80%
09/11/2007,"8,468.00","8,468.00","8,468.00","8,468.00",,-0.11%
09/12/2007,"8,421.00","8,421.00","8,421.00","8,421.00",,-0.56%
09/13/2007,"8,340.00","8,340.00","8,340.00","8,340.00",,-0.96%
09/14/2007,"8,302.00","8,302.00","8,302.00","8,302.00",,-0.46%
09/17/2007,"8,296.00","8,296.00","8,296.00","8,296.00",,-0.07%
09/18/2007,"8,313.00","8,313.00","8,313.00","8,313.00",,0.20%
09/19/2007,"8,429.00","8,429.00","8,429.00","8,429.00",,1.40%
09/20/2007,"8,619.00","8,619.00","8,619.00","8,619.00",,2.25%
09/21/2007,"8,956.00","8,956.00","8,956.00","8,956.00",,3.91%
09/24/2007,"9,082.00","9,082.00","9,082.00","9,082.00",,1.41%
09/25/2007,"9,215.00","9,215.00","9,215.00","9,215.00",,1.46%
09/26/2007,"9,259.00","9,259.00","9,259.00","9,259.00",,0.48%
09/27/2007,"9,370.00","9,370.00","9,370.00","9,370.00",,1.20%
09/28/2007,"9,474.00","9,474.00","9,474.00","9,474.00",,1.11%
10/01/2007,"9,537.00","9,537.00","9,537.00","9,537.00",,0.66%
10/02/2007,"9,566.00","9,566.00","9,566.00","9,566.00",,0.30%
10/03/2007,"9,561.00","9,561.00","9,561.00","9,561.00",,-0.05%
10/04/2007,"9,513.00","9,513.00","9,513.00","9,513.00",,-0.50%
10/05/2007,"9,535.00","9,535.00","9,535.00","9,535.00",,0.23%
10/08/2007,"9,665.00","9,665.00","9,665.00","9,665.00",,1.36%
10/09/2007,"9,860.00","9,860.00","9,860.00","9,860.00",,2.02%
10/10/2007,"10,218.00","10,218.00","10,218.00","10,218.00",,3.63%
10/11/2007,"10,513.00","10,513.00","10,513.00","10,513.00",,2.89%
10/12/2007,"10,695.00","10,695.00","10,695.00","10,695.00",,1.73%
10/15/2007,"10,756.00","10,756.00","10,756.00","10,756.00",,0.57%
10/16/2007,"10,748.00","10,748.00","10,748.00","10,748.00",,-0.07%
10/17/2007,"10,724.00","10,724.00","10,724.00","10,724.00",,-0.22%
10/18/2007,"10,732.00","10,732.00","10,732.00","10,732.00",,0.07%
10/19/2007,"10,798.00","10,798.00","10,798.00","10,798.00",,0.61%
10/22/2007,"10,853.00","10,853.00","10,853.00","10,853.00",,0.51%
10/23/2007,"10,944.00","10,944.00","10,944.00","10,944.00",,0.84%
10/24/2007,"10,984.00","10,984.00","10,984.00","10,984.00",,0.37%
10/25/2007,"10,994.00","10,994.00","10,994.00","10,994.00",,0.09%
10/26/2007,"11,025.00","11,025.00","11,025.00","11,025.00",,0.28%
10/29/2007,"11,033.00","11,033.00","11,033.00","11,033.00",,0.07%
10/30/2007,"10,886.00","10,886.00","10,886.00","10,886.00",,-1.33%
10/31/2007,"10,656.00","10,656.00","10,656.00","10,656.00",,-2.11%
11/01/2007,"10,581.00","10,581.00","10,581.00","10,581.00",,-0.70%
11/02/2007,"10,548.00","10,548.00","10,548.00","10,548.00",,-0.31%
11/05/2007,"10,539.00","10,539.00","10,539.00","10,539.00",,-0.09%
11/06/2007,"10,605.00","10,605.00","10,605.00","10,605.00",,0.63%
11/07/2007,"10,674.00","10,674.00","10,674.00","10,674.00",,0.65%
11/08/2007,"10,744.00","10,744.00","10,744.00","10,744.00",,0.66%
11/09/2007,"10,867.00","10,867.00","10,867.00","10,867.00",,1.14%
11/12/2007,"10,995.00","10,995.00","10,995.00","10,995.00",,1.18%
11/13/2007,"11,039.00","11,039.00","11,039.00","11,039.00",,0.40%
11/14/2007,"10,995.00","10,995.00","10,995.00","10,995.00",,-0.40%
11/15/2007,"10,938.00","10,938.00","10,938.00","10,938.00",,-0.52%
11/16/2007,"10,870.00","10,870.00","10,870.00","10,870.00",,-0.62%
11/19/2007,"10,780.00","10,780.00","10,780.00","10,780.00",,-0.83%
11/20/2007,"10,647.00","10,647.00","10,647.00","10,647.00",,-1.23%
11/21/2007,"10,517.00","10,517.00","10,517.00","10,517.00",,-1.22%
11/22/2007,"10,328.00","10,328.00","10,328.00","10,328.00",,-1.80%
11/23/2007,"10,148.00","10,148.00","10,148.00","10,148.00",,-1.74%
11/26/2007,"10,003.00","10,003.00","10,003.00","10,003.00",,-1.43%
11/27/2007,"9,897.00","9,897.00","9,897.00","9,897.00",,-1.06%
11/28/2007,"9,922.00","9,922.00","9,922.00","9,922.00",,0.25%
11/29/2007,"10,092.00","10,092.00","10,092.00","10,092.00",,1.71%
11/30/2007,"10,210.00","10,210.00","10,210.00","10,210.00",,1.17%
12/03/2007,"10,270.00","10,270.00","10,270.00","10,270.00",,0.59%
12/04/2007,"10,285.00","10,285.00","10,285.00","10,285.00",,0.15%
12/05/2007,"10,216.00","10,216.00","10,216.00","10,216.00",,-0.67%
12/06/2007,"10,142.00","10,142.00","10,142.00","10,142.00",,-0.72%
12/07/2007,"10,068.00","10,068.00","10,068.00","10,068.00",,-0.73%
12/10/2007,"9,992.00","9,992.00","9,992.00","9,992.00",,-0.75%
12/11/2007,"9,929.00","9,929.00","9,929.00","9,929.00",,-0.63%
12/12/2007,"9,936.00","9,936.00","9,936.00","9,936.00",,0.07%
12/13/2007,"9,949.00","9,949.00","9,949.00","9,949.00",,0.13%
12/14/2007,"9,918.00","9,918.00","9,918.00","9,918.00",,-0.31%
12/17/2007,"9,848.00","9,848.00","9,848.00","9,848.00",,-0.71%
12/18/2007,"9,751.00","9,751.00","9,751.00","9,751.00",,-0.98%
12/19/2007,"9,591.00","9,591.00","9,591.00","9,591.00",,-1.64%
12/20/2007,"9,392.00","9,392.00","9,392.00","9,392.00",,-2.07%
12/21/2007,"9,236.00","9,236.00","9,236.00","9,236.00",,-1.66%
12/24/2007,"9,143.00","9,143.00","9,143.00","9,143.00",,-1.01%
01/02/2008,"8,891.00","8,891.00","8,891.00","8,891.00",,-2.76%
01/03/2008,"8,756.00","8,756.00","8,756.00","8,756.00",,-1.52%
01/04/2008,"8,702.00","8,702.00","8,702.00","8,702.00",,-0.62%
01/07/2008,"8,732.00","8,732.00","8,732.00","8,732.00",,0.34%
01/08/2008,"8,730.00","8,730.00","8,730.00","8,730.00",,-0.02%
01/09/2008,"8,621.00","8,621.00","8,621.00","8,621.00",,-1.25%
01/10/2008,"8,333.00","8,333.00","8,333.00","8,333.00",,-3.34%
01/11/2008,"7,949.00","7,949.00","7,949.00","7,949.00",,-4.61%
01/14/2008,"7,654.00","7,654.00","7,654.00","7,654.00",,-3.71%
01/15/2008,"7,336.00","7,336.00","7,336.00","7,336.00",,-4.15%
01/16/2008,"6,915.00","6,915.00","6,915.00","6,915.00",,-5.74%
01/17/2008,"6,472.00","6,472.00","6,472.00","6,472.00",,-6.41%
01/18/2008,"6,462.00","6,462.00","6,462.00","6,462.00",,-0.15%
01/21/2008,"6,513.00","6,513.00","6,513.00","6,513.00",,0.79%
01/22/2008,"6,437.00","6,437.00","6,437.00","6,437.00",,-1.17%
01/23/2008,"6,246.00","6,246.00","6,246.00","6,246.00",,-2.97%
01/24/2008,"5,948.00","5,948.00","5,948.00","5,948.00",,-4.77%
01/25/2008,"5,780.00","5,780.00","5,780.00","5,780.00",,-2.82%
01/28/2008,"5,692.00","5,692.00","5,692.00","5,692.00",,-1.52%
01/29/2008,"5,615.00","5,615.00","5,615.00","5,615.00",,-1.35%
01/30/2008,"5,900.00","5,900.00","5,900.00","5,900.00",,5.08%
01/31/2008,"6,052.00","6,052.00","6,052.00","6,052.00",,2.58%
02/01/2008,"6,134.00","6,134.00","6,134.00","6,134.00",,1.35%
02/04/2008,"6,121.00","6,121.00","6,121.00","6,121.00",,-0.21%
02/05/2008,"6,032.00","6,032.00","6,032.00","6,032.00",,-1.45%
02/06/2008,"6,002.00","6,002.00","6,002.00","6,002.00",,-0.50%
02/07/2008,"6,135.00","6,135.00","6,135.00","6,135.00",,2.22%
02/08/2008,"6,353.00","6,353.00","6,353.00","6,353.00",,3.55%
02/11/2008,"6,520.00","6,520.00","6,520.00","6,520.00",,2.63%
02/12/2008,"6,712.00","6,712.00","6,712.00","6,712.00",,2.94%
02/13/2008,"6,965.00","6,965.00","6,965.00","6,965.00",,3.77%
02/14/2008,"7,212.00","7,212.00","7,212.00","7,212.00",,3.55%
02/15/2008,"7,355.00","7,355.00","7,355.00","7,355.00",,1.98%
02/18/2008,"7,381.00","7,381.00","7,381.00","7,381.00",,0.35%
02/19/2008,"7,319.00","7,319.00","7,319.00","7,319.00",,-0.84%
02/20/2008,"7,081.00","7,081.00","7,081.00","7,081.00",,-3.25%
02/21/2008,"6,998.00","6,998.00","6,998.00","6,998.00",,-1.17%
02/22/2008,"7,187.00","7,187.00","7,187.00","7,187.00",,2.70%
02/25/2008,"7,296.00","7,296.00","7,296.00","7,296.00",,1.52%
02/26/2008,"7,312.00","7,312.00","7,312.00","7,312.00",,0.22%
02/27/2008,"7,299.00","7,299.00","7,299.00","7,299.00",,-0.18%
02/28/2008,"7,332.00","7,332.00","7,332.00","7,332.00",,0.45%
02/29/2008,"7,613.00","7,613.00","7,613.00","7,613.00",,3.83%
03/03/2008,"7,878.00","7,878.00","7,878.00","7,878.00",,3.48%
03/04/2008,"7,993.00","7,993.00","7,993.00","7,993.00",,1.46%
03/05/2008,"8,162.00","8,162.00","8,162.00","8,162.00",,2.11%
03/06/2008,"8,403.00","8,403.00","8,403.00","8,403.00",,2.95%
03/07/2008,"8,536.00","8,536.00","8,536.00","8,536.00",,1.58%
03/10/2008,"8,624.00","8,624.00","8,624.00","8,624.00",,1.03%
03/11/2008,"8,560.00","8,560.00","8,560.00","8,560.00",,-0.74%
03/12/2008,"8,346.00","8,346.00","8,346.00","8,346.00",,-2.50%
03/13/2008,"8,092.00","8,092.00","8,092.00","8,092.00",,-3.04%
03/14/2008,"7,972.00","7,972.00","7,972.00","7,972.00",,-1.48%
03/17/2008,"7,913.00","7,913.00","7,913.00","7,913.00",,-0.74%
03/18/2008,"7,893.00","7,893.00","7,893.00","7,893.00",,-0.25%
03/19/2008,"7,801.00","7,801.00","7,801.00","7,801.00",,-1.17%
03/20/2008,"7,684.00","7,684.00","7,684.00","7,684.00",,-1.50%
03/25/2008,"7,619.00","7,619.00","7,619.00","7,619.00",,-0.85%
03/26/2008,"7,679.00","7,679.00","7,679.00","7,679.00",,0.79%
03/27/2008,"7,884.00","7,884.00","7,884.00","7,884.00",,2.67%
03/28/2008,"8,069.00","8,069.00","8,069.00","8,069.00",,2.35%
03/31/2008,"8,081.00","8,081.00","8,081.00","8,081.00",,0.15%
04/01/2008,"7,890.00","7,890.00","7,890.00","7,890.00",,-2.36%
04/02/2008,"7,655.00","7,655.00","7,655.00","7,655.00",,-2.98%
04/03/2008,"7,690.00","7,690.00","7,690.00","7,690.00",,0.46%
04/04/2008,"7,737.00","7,737.00","7,737.00","7,737.00",,0.61%
04/07/2008,"7,741.00","7,741.00","7,741.00","7,741.00",,0.05%
04/08/2008,"7,754.00","7,754.00","7,754.00","7,754.00",,0.17%
04/09/2008,"7,760.00","7,760.00","7,760.00","7,760.00",,0.08%
04/10/2008,"7,823.00","7,823.00","7,823.00","7,823.00",,0.81%
04/11/2008,"7,889.00","7,889.00","7,889.00","7,889.00",,0.84%
04/14/2008,"7,961.00","7,961.00","7,961.00","7,961.00",,0.91%
04/15/2008,"7,957.00","7,957.00","7,957.00","7,957.00",,-0.05%
04/16/2008,"7,967.00","7,967.00","7,967.00","7,967.00",,0.13%
04/17/2008,"8,038.00","8,038.00","8,038.00","8,038.00",,0.89%
04/18/2008,"8,203.00","8,203.00","8,203.00","8,203.00",,2.05%
04/21/2008,"8,350.00","8,350.00","8,350.00","8,350.00",,1.79%
